timestamp,git_sha,config_hash,variant_name,backend,model,quantization,hardware,domain,split,n_examples,aspect_f1,sentiment_acc,joint_f1,parse_rate,latency_p50_ms,latency_p95_ms,cost_per_1k_examples_usd,notes
2026-07-31T13:47:00,c4fb878,91bd8de0c8e1,api-claude-sonnet,api,claude-sonnet-5,none,local,restaurants,test,304,0.7850098619329388,0.8743718592964824,0.6863905325443787,0.9967105263157895,1580.8,2914.0,,"Session 2: Claude Sonnet 5 API baseline, restaurants domain"
2026-07-31T14:01:34,c4fb878,4d6b01ca7907,api-claude-sonnet-laptops,api,claude-sonnet-5,none,local,laptops,test,223,0.7882534775888717,0.8666666666666667,0.6831530139103555,1.0,1547.3,2743.5,,"Session 2: Claude Sonnet 5 API baseline, laptops domain"
2026-07-31T23:23:03,186f584,6bc1783ff763,lora-r8-eval,hf,HuggingFaceTB/SmolLM2-1.7B-Instruct,none,T4,restaurants,test,304,0.7616,0.8034,0.6118,0.9901,,,,"Session 3: LoRA r=8 first pass, restaurants domain. Latency not captured -- Kaggle interactive session recycled before results.csv could be retrieved from the notebook; the four accuracy metrics are the authoritative console output, git_sha/config_hash computed locally against the unchanged repo state Kaggle cloned."
2026-08-01T00:49:14,db88259,a44a7a475b1a,lora-r8-mlp-eval,hf,HuggingFaceTB/SmolLM2-1.7B-Instruct,none,T4,restaurants,test,304,0.7796296296296297,0.8099762470308789,0.6314814814814814,0.993421052631579,1396.6,3618.1,,"Session 4: LoRA r=8 + MLP target modules, restaurants domain"
2026-08-02T18:29:29,9c2a9f3,61aadd84c297,lora-r8-mlp-synth-eval,hf,HuggingFaceTB/SmolLM2-1.7B-Instruct,none,T4,restaurants,test,304,0.7829313543599259,0.8127962085308057,0.6363636363636364,1.0,1322.5,3599.1,,"Session 5: LoRA r=8 + MLP + 290 synthetic examples targeting conflict/sarcasm/neutral/understatement, restaurants domain"
2026-08-02T19:34:55,e44d4ec,38cc756fc756,served-vllm,vllm,absa-lora-merged,4bit-bitsandbytes,"T4 (4-bit quantized, vLLM)",restaurants,test,304,0.7401433691756273,0.774818401937046,0.5734767025089605,0.9572368421052632,797.6,2182.7,,"Session 6: merged + 4-bit quantized (r8+MLP+synth), served via vLLM /completions, restaurants domain. Latency here is from the eval run itself (sequential, one request at a time) -- see served-vllm-loadtest row for concurrent load-test latency."
2026-08-02T19:41:00,e44d4ec,38cc756fc756,served-vllm-loadtest,manual,absa-lora-merged,4bit-bitsandbytes,"T4 (4-bit quantized, vLLM)",restaurants,test,304,0.7401433691756273,0.774818401937046,0.5734767025089605,0.9572368421052632,3967.8,16490.1,,"Session 6: serve/loadtest.py concurrent load test (concurrency=8, n=100) against the same served model as the served-vllm row above -- accuracy metrics reused unchanged, not re-scored. throughput=1.34 req/s. p50 latency is 5x the sequential eval run's, showing a single T4 degrades sharply under even modest concurrent load."
